objectid,monitoring_location_identifier,organization_formal,monitoring_location,latitude,longitude,Date,start_time,start_timezone,depth,depth_height_unit,characteristic,sample_fraction,sea_water_temperature,uom,note,x,y
626739,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,10:45:00,UTC,2.53,m,Temperature,,22.1,deg C,,-9468647.1121,3461804.4264
626740,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,11:00:00,UTC,2.5,m,Temperature,,22.1,deg C,,-9468647.1121,3461804.4264
626741,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,11:15:00,UTC,2.52,m,Temperature,,22.1,deg C,,-9468647.1121,3461804.4264
626742,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,11:30:00,UTC,2.52,m,Temperature,,22.0,deg C,,-9468647.1121,3461804.4264
626743,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,11:45:00,UTC,2.53,m,Temperature,,22.0,deg C,,-9468647.1121,3461804.4264
626744,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,12:00:00,UTC,2.52,m,Temperature,,22.0,deg C,,-9468647.1121,3461804.4264
626745,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,12:15:00,UTC,2.57,m,Temperature,,22.1,deg C,,-9468647.1121,3461804.4264
626746,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,12:30:00,UTC,2.51,m,Temperature,,22.1,deg C,,-9468647.1121,3461804.4264
626747,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,12:45:00,UTC,2.5,m,Temperature,,22.0,deg C,,-9468647.1121,3461804.4264
626748,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,13:00:00,UTC,2.39,m,Temperature,,22.1,deg C,,-9468647.1121,3461804.4264
626749,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,13:15:00,UTC,2.47,m,Temperature,,22.1,deg C,,-9468647.1121,3461804.4264
626750,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,13:30:00,UTC,2.47,m,Temperature,,22.1,deg C,,-9468647.1121,3461804.4264
626751,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,13:45:00,UTC,2.48,m,Temperature,,22.1,deg C,,-9468647.1121,3461804.4264
626752,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,14:00:00,UTC,2.48,m,Temperature,,22.1,deg C,,-9468647.1121,3461804.4264
626753,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,14:15:00,UTC,2.46,m,Temperature,,22.2,deg C,,-9468647.1121,3461804.4264
626754,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,14:30:00,UTC,2.46,m,Temperature,,22.2,deg C,,-9468647.1121,3461804.4264
626755,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,14:45:00,UTC,2.47,m,Temperature,,22.2,deg C,,-9468647.1121,3461804.4264
626756,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,15:00:00,UTC,2.44,m,Temperature,,22.2,deg C,,-9468647.1121,3461804.4264
626757,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,15:15:00,UTC,2.45,m,Temperature,,22.3,deg C,,-9468647.1121,3461804.4264
626758,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,15:30:00,UTC,2.43,m,Temperature,,22.3,deg C,,-9468647.1121,3461804.4264
626759,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,15:45:00,UTC,2.4,m,Temperature,,22.4,deg C,,-9468647.1121,3461804.4264
626760,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,16:00:00,UTC,2.38,m,Temperature,,22.4,deg C,,-9468647.1121,3461804.4264
626761,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,16:15:00,UTC,2.37,m,Temperature,,22.5,deg C,,-9468647.1121,3461804.4264
626762,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,16:30:00,UTC,2.37,m,Temperature,,22.5,deg C,,-9468647.1121,3461804.4264
626763,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,16:45:00,UTC,2.36,m,Temperature,,22.5,deg C,,-9468647.1121,3461804.4264
626764,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,17:00:00,UTC,2.33,m,Temperature,,22.6,deg C,,-9468647.1121,3461804.4264
626765,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,17:15:00,UTC,2.32,m,Temperature,,22.6,deg C,,-9468647.1121,3461804.4264
626766,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,17:30:00,UTC,2.31,m,Temperature,,22.6,deg C,,-9468647.1121,3461804.4264
626767,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,17:45:00,UTC,2.27,m,Temperature,,22.7,deg C,,-9468647.1121,3461804.4264
626768,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,18:00:00,UTC,2.26,m,Temperature,,22.8,deg C,,-9468647.1121,3461804.4264
626769,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,18:15:00,UTC,2.23,m,Temperature,,22.8,deg C,,-9468647.1121,3461804.4264
626770,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,18:30:00,UTC,2.2,m,Temperature,,22.9,deg C,,-9468647.1121,3461804.4264
626771,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,18:45:00,UTC,2.18,m,Temperature,,22.9,deg C,,-9468647.1121,3461804.4264
626772,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,19:00:00,UTC,2.15,m,Temperature,,23.0,deg C,,-9468647.1121,3461804.4264
626773,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,19:15:00,UTC,2.13,m,Temperature,,23.0,deg C,,-9468647.1121,3461804.4264
626774,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,19:30:00,UTC,2.11,m,Temperature,,23.1,deg C,,-9468647.1121,3461804.4264
626775,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,19:45:00,UTC,2.09,m,Temperature,,23.1,deg C,,-9468647.1121,3461804.4264
626776,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,20:00:00,UTC,2.05,m,Temperature,,23.1,deg C,,-9468647.1121,3461804.4264
626777,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,20:15:00,UTC,2.02,m,Temperature,,23.1,deg C,,-9468647.1121,3461804.4264
626778,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,20:30:00,UTC,2.02,m,Temperature,,23.2,deg C,,-9468647.1121,3461804.4264
626779,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,20:45:00,UTC,1.98,m,Temperature,,23.2,deg C,,-9468647.1121,3461804.4264
626780,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,21:00:00,UTC,1.95,m,Temperature,,23.2,deg C,,-9468647.1121,3461804.4264
626781,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,21:15:00,UTC,1.93,m,Temperature,,23.2,deg C,,-9468647.1121,3461804.4264
626782,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,21:30:00,UTC,1.9,m,Temperature,,23.2,deg C,,-9468647.1121,3461804.4264
626783,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,21:45:00,UTC,1.88,m,Temperature,,23.2,deg C,,-9468647.1121,3461804.4264
626784,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,22:00:00,UTC,1.84,m,Temperature,,23.2,deg C,,-9468647.1121,3461804.4264
626785,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,22:15:00,UTC,1.82,m,Temperature,,23.2,deg C,,-9468647.1121,3461804.4264
626786,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,22:30:00,UTC,1.8,m,Temperature,,23.1,deg C,,-9468647.1121,3461804.4264
626787,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,22:45:00,UTC,1.78,m,Temperature,,23.2,deg C,,-9468647.1121,3461804.4264
626788,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,23:00:00,UTC,1.75,m,Temperature,,23.1,deg C,,-9468647.1121,3461804.4264
626789,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,23:15:00,UTC,1.73,m,Temperature,,23.1,deg C,,-9468647.1121,3461804.4264
626790,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,23:30:00,UTC,1.71,m,Temperature,,23.1,deg C,,-9468647.1121,3461804.4264
626791,apadbwq,National Estuarine Research Reserve System,Apalachicola Bay Dry Bar,29.6747,-85.0583,2012-08-28,23:45:00,UTC,1.68,m,Temperature,,23.1,deg C,,-9468647.1121,3461804.4264
687042,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,00:00:00,UTC,1.74,m,Temperature,,28.8,deg C,,-9448264.5081,3476046.7488
687043,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,00:30:00,UTC,1.74,m,Temperature,,28.7,deg C,,-9448264.5081,3476046.7488
687044,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,01:00:00,UTC,1.75,m,Temperature,,28.8,deg C,,-9448264.5081,3476046.7488
687045,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,01:30:00,UTC,1.78,m,Temperature,,28.9,deg C,,-9448264.5081,3476046.7488
687046,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,02:00:00,UTC,1.83,m,Temperature,,28.9,deg C,,-9448264.5081,3476046.7488
687047,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,02:30:00,UTC,1.89,m,Temperature,,29.1,deg C,,-9448264.5081,3476046.7488
687048,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,03:00:00,UTC,1.96,m,Temperature,,29.0,deg C,,-9448264.5081,3476046.7488
687049,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,03:30:00,UTC,2.03,m,Temperature,,29.1,deg C,,-9448264.5081,3476046.7488
687050,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,04:00:00,UTC,2.08,m,Temperature,,29.1,deg C,,-9448264.5081,3476046.7488
687051,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,04:30:00,UTC,2.12,m,Temperature,,29.1,deg C,,-9448264.5081,3476046.7488
687052,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,05:00:00,UTC,2.17,m,Temperature,,29.0,deg C,,-9448264.5081,3476046.7488
687053,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,05:30:00,UTC,2.2,m,Temperature,,29.0,deg C,,-9448264.5081,3476046.7488
687054,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,06:00:00,UTC,2.23,m,Temperature,,29.0,deg C,,-9448264.5081,3476046.7488
687055,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,06:30:00,UTC,2.27,m,Temperature,,28.9,deg C,,-9448264.5081,3476046.7488
687056,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,07:00:00,UTC,2.28,m,Temperature,,28.7,deg C,,-9448264.5081,3476046.7488
687057,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,07:30:00,UTC,2.27,m,Temperature,,28.5,deg C,,-9448264.5081,3476046.7488
687058,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,08:00:00,UTC,2.25,m,Temperature,,28.4,deg C,,-9448264.5081,3476046.7488
687059,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,08:30:00,UTC,2.22,m,Temperature,,28.6,deg C,,-9448264.5081,3476046.7488
687060,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,09:00:00,UTC,2.19,m,Temperature,,28.7,deg C,,-9448264.5081,3476046.7488
687061,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,09:30:00,UTC,2.18,m,Temperature,,28.7,deg C,,-9448264.5081,3476046.7488
687062,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,10:00:00,UTC,2.17,m,Temperature,,28.7,deg C,,-9448264.5081,3476046.7488
687063,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,10:30:00,UTC,2.16,m,Temperature,,28.6,deg C,,-9448264.5081,3476046.7488
687064,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,11:00:00,UTC,2.15,m,Temperature,,28.6,deg C,,-9448264.5081,3476046.7488
687065,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,11:30:00,UTC,2.15,m,Temperature,,28.5,deg C,,-9448264.5081,3476046.7488
687066,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,12:00:00,UTC,2.15,m,Temperature,,28.5,deg C,,-9448264.5081,3476046.7488
687067,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,12:30:00,UTC,2.14,m,Temperature,,28.4,deg C,,-9448264.5081,3476046.7488
687068,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,13:00:00,UTC,2.15,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
687069,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,13:30:00,UTC,2.17,m,Temperature,,28.2,deg C,,-9448264.5081,3476046.7488
687070,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,14:00:00,UTC,2.19,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
687071,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,14:30:00,UTC,2.22,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
687072,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,15:00:00,UTC,2.25,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
687073,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,15:30:00,UTC,2.28,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
687074,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,16:00:00,UTC,2.31,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
687075,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,16:30:00,UTC,2.33,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
687076,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,17:00:00,UTC,2.32,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
687077,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,17:30:00,UTC,2.3,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
687078,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,18:00:00,UTC,2.25,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
687079,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,18:30:00,UTC,2.21,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
687080,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,19:00:00,UTC,2.17,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
687081,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,19:30:00,UTC,2.12,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
687082,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,20:00:00,UTC,2.08,m,Temperature,,28.2,deg C,,-9448264.5081,3476046.7488
687083,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,20:30:00,UTC,2.04,m,Temperature,,28.2,deg C,,-9448264.5081,3476046.7488
687084,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,21:00:00,UTC,2.0,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
687085,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,21:30:00,UTC,1.94,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
687086,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,22:00:00,UTC,1.89,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
687087,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,22:30:00,UTC,1.83,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
687088,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,23:00:00,UTC,1.78,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
687089,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2002-10-03,23:30:00,UTC,1.74,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
700722,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2003-07-15,00:00:00,UTC,2.0,m,Temperature,,28.9,deg C,,-9448264.5081,3476046.7488
700723,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2003-07-15,00:30:00,UTC,1.93,m,Temperature,,29.0,deg C,,-9448264.5081,3476046.7488
700724,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2003-07-15,01:00:00,UTC,1.87,m,Temperature,,29.1,deg C,,-9448264.5081,3476046.7488
700725,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2003-07-15,01:30:00,UTC,1.81,m,Temperature,,28.9,deg C,,-9448264.5081,3476046.7488
700726,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2003-07-15,02:00:00,UTC,1.75,m,Temperature,,28.8,deg C,,-9448264.5081,3476046.7488
700727,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2003-07-15,02:30:00,UTC,1.7,m,Temperature,,28.9,deg C,,-9448264.5081,3476046.7488
700728,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2003-07-15,03:00:00,UTC,1.64,m,Temperature,,28.6,deg C,,-9448264.5081,3476046.7488
700729,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2003-07-15,03:30:00,UTC,1.59,m,Temperature,,28.4,deg C,,-9448264.5081,3476046.7488
